"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description","EnsemblGeneID"
"115361",728.641379405953,1.0727122258089,0.154154802645324,6.95866886662604,3.43502831780535e-12,7.48355501960656e-10,"GBP4","guanylate binding protein 4","ENSG00000162654"
"115362",157.659446573081,2.56951655485817,0.264826409457258,9.70264468760574,2.93783004247615e-22,3.82152931925297e-18,"GBP5","guanylate binding protein 5","ENSG00000154451"
"115650",2.88829939538118,2.045809504358,0.403490367570084,5.07028090082635,3.97228975656866e-07,2.35521928841766e-05,"TNFRSF13C","TNF receptor superfamily member 13C","ENSG00000159958"
"117289",63.831761915154,1.44327053490355,0.21378063571465,6.75117524128799,1.46652337043378e-11,2.51007052665824e-09,"TAGAP","T cell activation RhoGTPase activating protein","ENSG00000164691"
"1178",2.87656169050136,1.47813299093007,0.48541043413074,3.04511993768133,0.00232587536880685,0.0426426875228182,"CLC","Charcot-Leyden crystal galectin","ENSG00000105205"
"12",490.341726560863,1.25122970173298,0.330939691056749,3.78083903365469,0.000156300710831327,0.00455865391590561,"SERPINA3","serpin family A member 3","ENSG00000196136"
"120425",106.287109030487,1.38279495151886,0.228068372268418,6.06307195410426,1.33545882645698e-09,1.45369442799602e-07,"JAML","junction adhesion molecule like","ENSG00000160593"
"121599",0.73555686498674,2.32880718655454,0.503049854799154,4.62937652071151,3.66768351437643e-06,0.000166815479562967,"SPIC","Spi-C transcription factor","ENSG00000166211"
"123041",12.4485014920752,1.20926302283574,0.27752256073729,4.35735033441284,1.31646459579258e-05,0.000517358654443201,"SLC24A4","solute carrier family 24 member 4","ENSG00000140090"
"1233",15.3847896054407,1.91617664224155,0.348799783379444,5.4936291062917,3.93757005536554e-08,3.01293595765853e-06,"CCR4","C-C motif chemokine receptor 4","ENSG00000183813"
"1234",64.5063402428306,1.43082993562308,0.267671242290843,5.34547500649466,9.01802417587389e-08,6.27307264597688e-06,"CCR5","C-C motif chemokine receptor 5","ENSG00000160791"
"1235",21.4722689205615,1.23222868426882,0.216818300539053,5.68323190987689,1.32172845429448e-08,1.08473462040774e-06,"CCR6","C-C motif chemokine receptor 6","ENSG00000112486"
"1236",48.0689442535712,2.36913385364098,0.346641814736416,6.83452991798595,8.22743651990309e-12,1.56237217884525e-09,"CCR7","C-C motif chemokine receptor 7","ENSG00000126353"
"1237",1.32646679662,1.81233152996898,0.507487212157199,3.57118659653555,0.00035536759906744,0.00913561606456375,"CCR8","C-C motif chemokine receptor 8","ENSG00000179934"
"124460",66.6832255802669,1.8648621965407,0.2511404897062,7.42557362503486,1.12292183945066e-13,4.71192493147555e-11,"SNX20","sorting nexin 20","ENSG00000167208"
"124535",1.22656331436143,1.3603806205605,0.419886010461644,3.23988079303911,0.00119579680095518,0.0250079176637058,"HSF5","heat shock transcription factor 5","ENSG00000176160"
"124773",1.52106797505624,1.36246849000222,0.455574902412542,2.99065748088215,0.00278377547877823,0.048703902391321,"CHCT1","CHD1 helical C-terminal domain containing 1","ENSG00000141371"
"126259",2.51787072840175,2.27923759160724,0.370586764767435,6.15034806501415,7.73130896549262e-10,9.06025829037189e-08,"TMIGD2","transmembrane and immunoglobulin domain containing 2","ENSG00000167664"
"1269",6.97486358161512,1.88335908656386,0.367398162570201,5.12620714646061,2.95637328071013e-07,1.79563854847173e-05,"CNR2","cannabinoid receptor 2","ENSG00000188822"
"1277",60283.1709569161,-1.94471395593927,0.520518442732707,-3.7361096097375,0.000186889229659724,0.00534885610432056,"COL1A1","collagen type I alpha 1 chain","ENSG00000108821"
"1278",40192.2139188832,-1.6392212841345,0.449170363656756,-3.64944220894135,0.000262810354500038,0.0070779235845476,"COL1A2","collagen type I alpha 2 chain","ENSG00000164692"
"1281",57644.8349967859,-1.5909157312896,0.468519194896672,-3.39562551250533,0.000684719721951425,0.0158767097025742,"COL3A1","collagen type III alpha 1 chain","ENSG00000168542"
"128611",23.9287072725966,1.97433880700256,0.31830522367381,6.20265914651091,5.55169960188438e-10,6.87776270679162e-08,"ZNF831","zinc finger protein 831","ENSG00000124203"
"1303",3277.79396491478,-1.04753104319813,0.34731704463341,-3.01606575140528,0.00256077723870117,0.0461365516911701,"COL12A1","collagen type XII alpha 1 chain","ENSG00000111799"
"130497",122.927162946556,-1.48620789186284,0.348448085294316,-4.26522042905621,1.99704937912891e-05,0.000751662011882415,"OSR1","odd-skipped related transcription factor 1","ENSG00000143867"
"131873",26.2875569146458,-1.27594317013746,0.399544481376371,-3.19349466608081,0.00140561934327056,0.0286587718138924,"COL6A6","collagen type VI alpha 6 chain","ENSG00000206384"
"131909",0.616416129173691,1.71757485044916,0.547815203501314,3.13531796757634,0.00171667930918403,0.0338341885664635,"FAM172BP","family with sequence similarity 172 member B, pseudogene",""
"133874",14.2320442733482,1.24907749039476,0.204374217231159,6.11171755085907,9.85645190622413e-10,1.08654852878105e-07,"C5orf58","chromosome 5 open reading frame 58","ENSG00000234511"
"140730",18.5142814519026,-1.1517981263948,0.357043034997929,-3.22593640960249,0.00125561250853951,0.0260494537656809,"RIMS4","regulating synaptic membrane exocytosis 4","ENSG00000101098"
"140947",8.53707722627449,2.19445902758385,0.327481817231794,6.70101029160529,2.06983461672719e-11,3.36555108679842e-09,"DCANP1","dendritic cell associated nuclear protein 1","ENSG00000251380"
"1438",62.0645855352314,1.06587682409085,0.214353257737398,4.97252449224094,6.60866187992116e-07,3.69743973049524e-05,"CSF2RA","colony stimulating factor 2 receptor subunit alpha","ENSG00000198223"
"1439",143.922496291738,1.1630488970039,0.239867816692361,4.84870756336418,1.24268458699295e-06,6.49190405927885e-05,"CSF2RB","colony stimulating factor 2 receptor subunit beta","ENSG00000100368"
"145741",24.7680045570047,1.14821595629975,0.382403524394084,3.00262911572033,0.00267658406626862,0.0473057140407911,"C2CD4A","C2 calcium dependent domain containing 4A","ENSG00000198535"
"146206",24.7703956517519,2.13843486925376,0.290554272688548,7.35984657691128,1.84121722200479e-13,7.02691254959282e-11,"CARMIL2","capping protein regulator and myosin 1 linker 2","ENSG00000159753"
"146722",15.5325394359951,1.43221604909248,0.31437927865924,4.55569481296786,5.22126984329852e-06,0.00022868107111659,"CD300LF","CD300 molecule like family member f","ENSG00000186074"
"146909",10.8035690903105,1.00994375243317,0.274280215928416,3.68216041034749,0.000231265813879467,0.00637478657732569,"KIF18B","kinesin family member 18B","ENSG00000186185"
"147138",115.511602870812,1.80934538010189,0.261467621179947,6.91995961846709,4.51772406352915e-12,9.25457553045468e-10,"TMC8","transmembrane channel like 8","ENSG00000167895"
"1475",19.2457229207231,1.02359435649016,0.341676249918903,2.99580189355597,0.00273724200447825,0.0480837866228941,"CSTA","cystatin A","ENSG00000121552"
"147920",5.14823764261829,1.46131068485347,0.397195605027575,3.67907063007916,0.000234085438016287,0.00642401556480138,"IGFL2","IGF like family member 2","ENSG00000204866"
"148113",227.032285887415,-1.96426794254858,0.632638354433912,-3.10488279564746,0.0019035443665367,0.0367106080354476,"CILP2","cartilage intermediate layer protein 2","ENSG00000160161"
"1493",9.4804025957573,2.57203462379275,0.420115813792948,6.12220378131341,9.2289883824403e-10,1.0530761480595e-07,"CTLA4","cytotoxic T-lymphocyte associated protein 4","ENSG00000163599"
"149628",14.8710777832889,1.79135778862293,0.296096531142133,6.04991143163051,1.44925487294812e-09,1.56520203559971e-07,"PYHIN1","pyrin and HIN domain family member 1","ENSG00000163564"
"150365",17.24768564091,1.30078514498153,0.241252938956528,5.39178983935995,6.97593269627682e-08,5.01342168581044e-06,"MEI1","meiotic double-stranded break formation protein 1","ENSG00000167077"
"1510",5.52503872334085,1.53263797723938,0.420999160288695,3.64047751588957,0.000272132872222738,0.00726879753978107,"CTSE","cathepsin E","ENSG00000196188"
"151888",22.7323059198899,2.42686989705406,0.338301296291256,7.17369375659936,7.30008116475772e-13,2.13392035485772e-10,"BTLA","B and T lymphocyte associated","ENSG00000186265"
"1521",59.2413869511286,1.99673661417942,0.252850731854854,7.89689869407071,2.85928580939072e-15,3.23422520074387e-12,"CTSW","cathepsin W","ENSG00000172543"
"152789",3.53166184362161,2.53868740716015,0.360968309602172,7.0329924805811,2.02150265171097e-12,4.86957527656599e-10,"JAKMIP1","janus kinase and microtubule interacting protein 1","ENSG00000152969"
"154064",1.75832220665074,1.43750407329086,0.343055853525926,4.19029163477667,2.78596147470885e-05,0.00100109908461361,"RAET1L","retinoic acid early transcript 1L","ENSG00000155918"
"154075",28.6159388523123,1.1106435342059,0.142034997823725,7.81950611626215,5.30309854291793e-15,4.59884705641843e-12,"SAMD3","sterile alpha motif domain containing 3","ENSG00000164483"
"157570",9.53337320892438,1.01136822047277,0.240758071282137,4.20076558632827,2.66013909725559e-05,0.0009638743559081,"ESCO2","establishment of sister chromatid cohesion N-acetyltransferase 2","ENSG00000171320"
"160364",13.7360225203097,1.32106128699711,0.29582405569063,4.46569932899124,7.98076274036456e-06,0.000331144375523643,"CLEC12A","C-type lectin domain family 12 member A","ENSG00000172322"
"160365",4.37908694632769,1.31277679034882,0.316539711502664,4.14727360468253,3.36457897888063e-05,0.00117810076331842,"CLECL1P","C-type lectin like 1, pseudogene","ENSG00000184293"
"1606",123.7177260955,1.04430673798468,0.210054011627261,4.97161053909217,6.63989882293669e-07,3.70694437290817e-05,"DGKA","diacylglycerol kinase alpha","ENSG00000065357"
"164118",3.65618391256109,1.88706125964895,0.475670160531953,3.96716341747947,7.27331233168028e-05,0.00232174838798766,"TTC24","tetratricopeptide repeat domain 24","ENSG00000187862"
"164668",4.85161593966402,1.61872467250134,0.269325113312772,6.01029979191538,1.85180568023784e-09,1.95839742183202e-07,"APOBEC3H","apolipoprotein B mRNA editing enzyme catalytic subunit 3H","ENSG00000100298"
"165530",4.09083896524562,1.48814540112202,0.361649955391856,4.11487787827758,3.87384454932613e-05,0.00133486012973866,"CLEC4F","C-type lectin domain family 4 member F","ENSG00000152672"
"165631",30.4618804667261,1.77160678514662,0.30745466441719,5.76217241167855,8.30381072104029e-09,7.17828855365117e-07,"PARP15","poly(ADP-ribose) polymerase family member 15","ENSG00000173200"
"170261",9.89157631194245,1.88064080052852,0.440984523150052,4.26464127832579,2.00223621707608e-05,0.000751662011882415,"ZCCHC12","zinc finger CCHC-type containing 12","ENSG00000174460"
"170482",1.7649566367794,3.2453981339597,0.705393598400905,4.60083298362342,4.20804740546196e-06,0.000187459865240579,"CLEC4C","C-type lectin domain family 4 member C","ENSG00000198178"
"171558",2.39242649477595,1.84968894564105,0.52126049678599,3.54849246594734,0.000387443082186971,0.0098627389688613,"PTCRA","pre T cell antigen receptor alpha","ENSG00000171611"
"1731",79.2213452077654,1.1265860156764,0.19033296457293,5.9190273119753,3.23851188314731e-09,3.19140625575607e-07,"SEPTIN1","septin 1","ENSG00000180096"
"1794",197.803195759113,1.11149798014389,0.227559682470065,4.88442402484942,1.03731629808e-06,5.54144164493827e-05,"DOCK2","dedicator of cytokinesis 2","ENSG00000134516"
"1809",1588.99133431353,-1.06723254072214,0.354524751840696,-3.01031884284823,0.00260973574860097,0.0466311024969799,"DPYSL3","dihydropyrimidinase like 3","ENSG00000113657"
"1844",30.736147546535,1.74949377331349,0.254462058467484,6.87526377743677,6.18752592221088e-12,1.23826672609414e-09,"DUSP2","dual specificity phosphatase 2","ENSG00000158050"
"1870",9.6077080236124,1.24180519166612,0.256632065891566,4.83885436277016,1.30589691811435e-06,6.78128028376505e-05,"E2F2","E2F transcription factor 2","ENSG00000007968"
"1880",66.4026915933377,1.23554434005464,0.243682225534048,5.07030965162459,3.971689700717e-07,2.35521928841766e-05,"GPR183","G protein-coupled receptor 183","ENSG00000169508"
"1890",429.693986452091,1.45520163049574,0.264536598069344,5.50094633829941,3.77758177857424e-08,2.8990432906014e-06,"TYMP","thymidine phosphorylase","ENSG00000025708"
"197135",13.38873173828,1.49034937239104,0.252934390870354,5.89223698391789,3.81002230363748e-09,3.64417427394973e-07,"PATL2","PAT1 homolog 2","ENSG00000229474"
"199713",1.26089714895874,1.49500626912621,0.428689024856923,3.48739105141582,0.000487757604614303,0.0118926915104458,"NLRP7","NLR family pyrin domain containing 7","ENSG00000167634"
"199786",15.5999061109627,1.69931579259232,0.322988465209897,5.26122749147715,1.4309685298101e-07,9.42482968899736e-06,"NIBAN3","niban apoptosis regulator 3","ENSG00000167483"
"200298",3.76454847674589,1.2404135420653,0.305800120728414,4.05628859501639,4.98586485188177e-05,0.0016608483993157,"LINC00528","long intergenic non-protein coding RNA 528","ENSG00000269220"
"200315",10.6591225435021,2.01827483358815,0.335948354246129,6.00769376625515,1.88180844687514e-09,1.97407776427031e-07,"APOBEC3A","apolipoprotein B mRNA editing enzyme catalytic subunit 3A","ENSG00000128383"
"2006",5318.45647295914,-1.74531027064334,0.485953906265797,-3.59151402661783,0.000328762478394567,0.00853601261268767,"ELN","elastin","ENSG00000049540"
"201294",78.5458312976243,1.29036741080719,0.218622284734227,5.90226843697957,3.58537159187166e-09,3.46754748454026e-07,"UNC13D","unc-13 homolog D","ENSG00000092929"
"201477",1.34909510726972,1.89971550295651,0.565195561301565,3.3611649365783,0.000776144625223548,0.0175148163030923,"DLGAP1-AS3","DLGAP1 antisense RNA 3","ENSG00000263724"
"2015",9.33522739592673,1.376755061973,0.286819494045933,4.80007492709863,1.58606279339077e-06,8.09078620252044e-05,"ADGRE1","adhesion G protein-coupled receptor E1","ENSG00000174837"
"201799",29.9994299262864,1.22208170595857,0.225234612561643,5.42581662764689,5.76901631882779e-08,4.26382751564272e-06,"TMEM154","transmembrane protein 154","ENSG00000170006"
"202309",24.1199548668449,1.59393705200244,0.236302365176615,6.74532838810612,1.52681301953865e-11,2.59618088341944e-09,"GAPT","GRB2 binding adaptor protein, transmembrane","ENSG00000175857"
"2124",195.294506418209,1.24511381339202,0.20638157089582,6.03306684791417,1.60876825008787e-09,1.71705645154805e-07,"EVI2B","ecotropic viral integration site 2B","ENSG00000185862"
"220134",6.59539732791758,1.19839256034018,0.251086194828385,4.77283333382495,1.81652110146359e-06,9.10570577566025e-05,"SKA1","spindle and kinetochore associated complex subunit 1","ENSG00000154839"
"2204",2.90292232602959,1.17004802842103,0.389442278758592,3.00441963350959,0.0026608804580448,0.0472528778133061,"FCAR","Fc alpha receptor","ENSG00000186431"
"2205",27.8925954104696,1.15830137184277,0.327438418084653,3.53746325375697,0.000403990396783337,0.0102239437380499,"FCER1A","Fc epsilon receptor Ia","ENSG00000179639"
"2209",50.9920811917143,1.10841504883405,0.258527881831924,4.28741008892289,1.80768387250433e-05,0.000688560814452014,"FCGR1A","Fc gamma receptor Ia","ENSG00000150337"
"2210",20.8791624655487,1.2640645740351,0.263559881060442,4.79611907908401,1.61769137308786e-06,8.20387110375316e-05,"FCGR1BP","Fc gamma receptor Ib, pseudogene","ENSG00000291135"
"221091",76.6379517307917,-1.18838782902656,0.391312853826792,-3.03692510328981,0.00239004833425975,0.0435735791619493,"LRRN4CL","LRRN4 C-terminal like","ENSG00000177363"
"2214",439.947861478161,1.29127694930078,0.296984736748564,4.34795728372403,1.37411357961255e-05,0.000535346813635119,"FCGR3A","Fc gamma receptor IIIa","ENSG00000203747"
"221472",102.780297816552,1.43054185089495,0.230751685603097,6.19948602826477,5.66478456828219e-10,6.98459883073125e-08,"FGD2","FYVE, RhoGEF and PH domain containing 2","ENSG00000146192"
"221476",477.620947366743,-1.29252578614687,0.421154765147889,-3.06900430223793,0.0021477349833716,0.0401692834848278,"PI16","peptidase inhibitor 16","ENSG00000164530"
"2219",157.127642169544,1.97776913883341,0.25692985230788,7.69770083572635,1.38536246524133e-14,9.24143330659447e-12,"FCN1","ficolin 1","ENSG00000085265"
"22806",82.6390192765101,2.03082247834551,0.297613639312379,6.82368752667928,8.87327787431547e-12,1.66849826567156e-09,"IKZF3","IKAROS family zinc finger 3","ENSG00000161405"
"22914",22.3909902265041,1.86713898775156,0.24073234819548,7.75607849027169,8.75958222741554e-15,6.70262621260125e-12,"KLRK1","killer cell lectin like receptor K1","ENSG00000213809"
"22915",176.773052928282,-1.31426241751999,0.385429431589619,-3.40986523032141,0.000649949881464288,0.0151923594934186,"MMRN1","multimerin 1","ENSG00000138722"
"23046",70.4826739774249,1.32740310645495,0.216982773195282,6.11755065578548,9.50245594901794e-10,1.06611285354703e-07,"KIF21B","kinesin family member 21B","ENSG00000116852"
"23149",23.3620147738372,1.71686588442662,0.258723416607712,6.63591222989223,3.22501711570344e-11,5.0543400772374e-09,"FCHO1","FCH and mu domain containing endocytic adaptor 1","ENSG00000130475"
"23209",4.70195115448506,1.37199887314111,0.304836178995594,4.50077440827962,6.77063345407203e-06,0.000287348776412949,"MLC1","modulator of VRAC current 1","ENSG00000100427"
"23217",1.08263446376576,1.23659045424763,0.331151201714114,3.73421702185213,0.000188300074222087,0.00538331289116683,"ZFR2","zinc finger RNA binding protein 2","ENSG00000105278"
"23452",1732.64191288655,-1.08674891391639,0.361058800387066,-3.00989454557365,0.00261338408718468,0.0466381861213258,"ANGPTL2","angiopoietin like 2","ENSG00000136859"
"23495",3.04540097076892,2.28452005892371,0.420820173275585,5.4287322804452,5.6755744788977e-08,4.21873558980007e-06,"TNFRSF13B","TNF receptor superfamily member 13B","ENSG00000240505"
"23547",10.363572204193,2.66326905157106,0.403386009756382,6.60228413270827,4.04870574867259e-11,6.1239028347364e-09,"LILRA4","leukocyte immunoglobulin like receptor A4","ENSG00000239961"
"2357",71.074989190565,1.47037088165786,0.276196873920962,5.32363332279649,1.01714840327759e-07,6.98209310281527e-06,"FPR1","formyl peptide receptor 1","ENSG00000171051"
"2358",9.11639492581011,1.9192589957857,0.298497974030611,6.42972201743947,1.27837514135075e-10,1.75969352790376e-08,"FPR2","formyl peptide receptor 2","ENSG00000171049"
"23616",71.6967785565652,1.08042617616631,0.217018621564228,4.97849524791381,6.40805165434584e-07,3.60848207444722e-05,"SH3BP1","SH3 domain binding protein 1","ENSG00000100092"
"240",152.741632503405,1.27823880187421,0.214661413882309,5.95467428801628,2.60590289262604e-09,2.62771975405267e-07,"ALOX5","arachidonate 5-lipoxygenase","ENSG00000012779"
"246778",1.25538665140017,1.91239814065172,0.46731979942222,4.09226859854034,4.27173440119721e-05,0.0014527247343993,"IL27","interleukin 27","ENSG00000197272"
"2529",4.94316606260694,2.09138347831598,0.383396196336422,5.45488843734077,4.90036018580256e-08,3.69529769837216e-06,"FUT7","fucosyltransferase 7","ENSG00000180549"
"2533",304.968208974383,1.0403588630415,0.150740758217272,6.90164276301415,5.14045745555458e-12,1.04479797784147e-09,"FYB1","FYN binding protein 1","ENSG00000082074"
"256158",316.774993046212,-1.19067416007571,0.339176419300376,-3.51048626119626,0.000447287921258796,0.011124897284387,"HMCN2","hemicentin 2","ENSG00000148357"
"256236",148.71783462676,1.29933436955812,0.28119541553384,4.62075232304687,3.82351011869357e-06,0.000172160242348221,"NAPSB","napsin B aspartic peptidase, pseudogene","ENSG00000291230"
"256380",32.0677080069267,1.81211031626017,0.26774030172466,6.76816416724485,1.3042671739712e-11,2.27730300657951e-09,"SCML4","Scm polycomb group protein like 4","ENSG00000146285"
"256472",4.93377135534377,-1.64427971107526,0.519388128165081,-3.16580149200608,0.00154656297225621,0.0310697932712104,"TMEM151A","transmembrane protein 151A","ENSG00000179292"
"257101",8.8377164271051,2.43475180377667,0.336520345770739,7.23508053636493,4.6525296330961e-13,1.51583422962337e-10,"ZNF683","zinc finger protein 683","ENSG00000176083"
"257106",245.530785859127,1.21597099721154,0.227951483903053,5.33434122205008,9.58920526073326e-08,6.61731469663757e-06,"ARHGAP30","Rho GTPase activating protein 30","ENSG00000186517"
"257144",21.0185164827424,1.17319984087374,0.165296615286962,7.09754303702473,1.26994267127109e-12,3.37130903426416e-10,"GCSAM","germinal center associated signaling and motility","ENSG00000174500"
"259197",7.01737401721941,1.82658761380439,0.292862141246462,6.23702198594253,4.45979329257741e-10,5.63232923784922e-08,"NCR3","natural cytotoxicity triggering receptor 3","ENSG00000204475"
"259283",0.902472932193243,1.71963755782126,0.540522566035156,3.18143527371143,0.00146547265529201,0.0297160846454225,"MDS2","myelodysplastic syndrome 2 translocation associated","ENSG00000197880"
"25984",9.91711365963112,1.14212034643282,0.323356793307301,3.53207469294579,0.000412312877088185,0.0103941199712463,"KRT23","keratin 23","ENSG00000108244"
"260436",1.52738544442725,2.61917662985179,0.667739650367284,3.92245185441831,8.7652412348365e-05,0.00273753320486802,"FDCSP","follicular dendritic cell secreted protein","ENSG00000181617"
"26191",35.647852900221,1.23112085714896,0.300418864119454,4.09801448639869,4.1670920744005e-05,0.00142646141325794,"PTPN22","protein tyrosine phosphatase non-receptor type 22","ENSG00000134242"
"26253",20.8824824915407,1.30104541199106,0.248275810689933,5.24032288274716,1.60295875863205e-07,1.0348033514782e-05,"CLEC4E","C-type lectin domain family 4 member E","ENSG00000166523"
"26279",33.0481804895039,2.98791164328635,0.448932697409187,6.65558926879182,2.82167228617879e-11,4.5035966992164e-09,"PLA2G2D","phospholipase A2 group IID","ENSG00000117215"
"2633",612.675420920411,1.50410626382478,0.164362695019414,9.15114140497104,5.63351311095717e-20,2.44269128491103e-16,"GBP1","guanylate binding protein 1","ENSG00000117228"
"2672",13.0063325949679,1.80449839249669,0.247975258874696,7.27692916093909,3.41504464127647e-13,1.18461068516598e-10,"GFI1","growth factor independent 1 transcriptional repressor","ENSG00000162676"
"27033",5.14795837926687,1.70302502253761,0.308752984162141,5.51581720629871,3.47162954261944e-08,2.68005680061684e-06,"ZBTB32","zinc finger and BTB domain containing 32","ENSG00000011590"
"27040",66.8638341369022,1.43479169104308,0.246882677433881,5.81163371183601,6.18660896050653e-09,5.53095596964048e-07,"LAT","linker for activation of T cells","ENSG00000213658"
"27071",36.7056748930135,1.70365315296899,0.240499662851785,7.08380682437348,1.40247376132625e-12,3.68553104794584e-10,"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1","ENSG00000070190"
"27074",31.0329215531999,2.25905644806274,0.287000224035934,7.87127067810198,3.51057162401698e-15,3.38263079149725e-12,"LAMP3","lysosomal associated membrane protein 3","ENSG00000078081"
"27240",26.775402256414,2.22750844013219,0.288289954573613,7.72662524237699,1.10435144103223e-14,7.98232368025106e-12,"SIT1","signaling threshold regulating transmembrane adaptor 1","ENSG00000137078"
"27299",39.0349797529504,2.0094590011597,0.42010588921816,4.78322026120465,1.72508911961937e-06,8.7145472885471e-05,"ADAMDEC1","ADAM like decysin 1","ENSG00000134028"
"27334",23.4413553562555,2.16051651374205,0.317016542657614,6.81515385799746,9.41629339621977e-12,1.74981634997181e-09,"P2RY10","P2Y receptor family member 10","ENSG00000078589"
"2810",22.4012860539668,1.08495282027264,0.31514773405975,3.44268006085979,0.000575980285752812,0.0137348332851926,"SFN","stratifin","ENSG00000175793"
"2829",24.8902812598008,2.91614609521347,0.440056427772954,6.62675491407218,3.43146653730081e-11,5.26218693664698e-09,"XCR1","X-C motif chemokine receptor 1","ENSG00000173578"
"283234",78.1944340758119,1.42650550853259,0.225427432465477,6.32800317570514,2.48354031671101e-10,3.31342486561814e-08,"CCDC88B","coiled-coil domain containing 88B","ENSG00000168071"
"2833",25.8299106177357,2.00626279530278,0.283567326276915,7.07508450160291,1.49357720358452e-12,3.80950044396617e-10,"CXCR3","C-X-C motif chemokine receptor 3","ENSG00000186810"
"283420",9.94590804004538,2.30149546612643,0.318211182531709,7.23260398272486,4.7381958878534e-13,1.52183832368388e-10,"CLEC9A","C-type lectin domain containing 9A","ENSG00000197992"
"283663",14.8168294919414,1.43703234608027,0.285240774937808,5.03796256476162,4.70513435627182e-07,2.72576044972834e-05,"LINC00926","long intergenic non-protein coding RNA 926","ENSG00000247982"
"2838",1.9092912149605,1.83113365756461,0.561474343080055,3.26129533812648,0.00110904460891972,0.0235872395136225,"GPR15","G protein-coupled receptor 15","ENSG00000154165"
"28385",3.78077784290223,1.95244270713643,0.564119626910176,3.46104374675004,0.000538085364050777,0.0129001180447429,"IGHV6-1","immunoglobulin heavy variable 6-1","ENSG00000211933"
"283888",15.0945873171723,1.12790322573943,0.314998739137928,3.58065949351484,0.000342728059546634,0.00882965974430798,"IL21R-AS1","IL21R antisense RNA 1","ENSG00000259954"
"283897",45.5676804317958,1.55912928848312,0.227611103383955,6.84997025761541,7.38653442113134e-12,1.43409014552353e-09,"C16orf54","chromosome 16 open reading frame 54","ENSG00000185905"
"28395",6.25099701758178,2.02397015215775,0.583742118177996,3.4672333709191,0.00052584513637723,0.0126553071859297,"IGHV4-34","immunoglobulin heavy variable 4-34","ENSG00000211956"
"28401",2.08754063967666,2.12636519779532,0.699029734350505,3.04188090048988,0.00235104897973382,0.0430132842874509,"IGHV4-4","immunoglobulin heavy variable 4-4","ENSG00000276775"
"28408",10.6634833520171,1.59014000807669,0.360485895381479,4.41110187236021,1.02845914076249e-05,0.000414827798543828,"IGHV3-74","immunoglobulin heavy variable 3-74","ENSG00000224650"
"28409",2.57028366060559,1.72130975185691,0.455758607628983,3.77680140987742,0.000158855291676428,0.00461763046732286,"IGHV3-73","immunoglobulin heavy variable 3-73","ENSG00000211976"
"2841",10.508806405638,1.93670582629282,0.308019967274267,6.28759831198976,3.22414835694743e-10,4.17310664946987e-08,"GPR18","G protein-coupled receptor 18","ENSG00000125245"
"28410",2.72764475804563,1.52547950524879,0.495459115401986,3.07892106094589,0.00207751721509971,0.0392225601364543,"IGHV3-72","immunoglobulin heavy variable 3-72","ENSG00000225698"
"28424",4.7192001644867,2.0615289206836,0.452980455048168,4.55103282649223,5.33832177271959e-06,0.000233023119528646,"IGHV3-48","immunoglobulin heavy variable 3-48","ENSG00000211964"
"284348",13.9354925782327,1.01190404962302,0.191231125686989,5.2915237830024,1.21301412146556e-07,8.11253865913833e-06,"LYPD5","LY6/PLAUR domain containing 5","ENSG00000159871"
"284415",1.05333211299306,1.41298312259539,0.458668725600481,3.08061797923009,0.00206571498355042,0.0391100600646717,"VSTM1","V-set and transmembrane domain containing 1","ENSG00000189068"
"28448",10.1353775755677,1.57721132645361,0.454153536785409,3.47285928370709,0.000514945265546332,0.01245057251715,"IGHV3-15","immunoglobulin heavy variable 3-15","ENSG00000211943"
"28457",3.878342813585,1.62175285185181,0.537690197866683,3.01614732477217,0.00256008839291278,0.0461365516911701,"IGHV2-5","immunoglobulin heavy variable 2-5","ENSG00000211937"
"28461",5.79776807608518,2.78444012034986,0.588685714022039,4.7299264344737,2.2460120936299e-06,0.000108408628252088,"IGHV1-69","immunoglobulin heavy variable 1-69","ENSG00000211973"
"28476",12.4572311718797,1.50166749753267,0.419025104399697,3.58371725647317,0.000338738761257153,0.00875136803660984,"IGHJ5","immunoglobulin heavy joining 5","ENSG00000242472"
"28478",1.34736848904114,2.43098499216091,0.574162966231419,4.23396341306536,2.29608315847196e-05,0.000848507094471683,"IGHJ3P","immunoglobulin heavy joining 3P (pseudogene)","ENSG00000237111"
"28479",10.1869527950366,2.57833539746228,0.515129360092187,5.00521926570224,5.57984791124918e-07,3.18345007147058e-05,"IGHJ3","immunoglobulin heavy joining 3","ENSG00000242887"
"285093",0.746339640692951,2.56150695128145,0.730586467728893,3.50609690218349,0.000454729636003362,0.0112776417638355,"RTP5","receptor transporter protein 5 (putative)","ENSG00000188011"
"28518",0.961335954722675,1.39742058129578,0.468640198317747,2.98186238891164,0.00286500746441865,0.0497452740237998,"TRDV1","T cell receptor delta variable 1","ENSG00000211804"
"285180",2.23748032597052,2.64352278312432,0.490441777867886,5.39008482233426,7.04244355572524e-08,5.03341240510296e-06,"RUFY4","RUN and FYVE domain containing 4","ENSG00000188282"
"28522",0.974875955723597,1.26113790638408,0.373587606070149,3.37574878259551,0.000736151031430676,0.0167997414330706,"TRDJ1","T cell receptor delta joining 1","ENSG00000211825"
